,Unnamed: 0,specimen__id,swc__fname,structure_parent__acronym,structure__layer,Transgenic_line,donor__id,Subclass_or_type,structure_parent__id,model__fold,structure__safe_name,structure_merge__acronym
1497,1497,18868_5156-X9540-Y6495,1119752525_18868_5156-X9540-Y6495_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,7.0,SSp-bfd_layer5,Isocortex_layer5
1498,1498,18868_5242-X9858-Y5968,1119752527_18868_5242-X9858-Y5968_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,9.0,SSp-bfd_layer5,Isocortex_layer5
1499,1499,18868_5369-X19532-Y5532,1119752529_18868_5369-X19532-Y5532_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,886.0,9.0,RSPv_layer5,Isocortex_layer5
1500,1500,18868_5397-X19819-Y6085,1119752531_18868_5397-X19819-Y6085_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,886.0,5.0,RSPv_layer5,Isocortex_layer5
1501,1501,18868_5456-X7773-Y6771,1119752533_18868_5456-X7773-Y6771_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,2.0,SSp-bfd_layer5,Isocortex_layer5
1502,1502,18868_5531-X7356-Y7030,1119752535_18868_5531-X7356-Y7030_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,1.0,SSp-bfd_layer5,Isocortex_layer5
1503,1503,18868_5686-X9887-Y5415,1119752537_18868_5686-X9887-Y5415_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,6.0,SSp-bfd_layer5,Isocortex_layer5
1504,1504,18868_5701-X9538-Y5736,1119752539_18868_5701-X9538-Y5736_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,3.0,SSp-bfd_layer5,Isocortex_layer5
1505,1505,18868_5723-X7031-Y7203,1119752541_18868_5723-X7031-Y7203_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,378.0,7.0,SSs_layer5,Isocortex_layer5
1506,1506,18868_5724-X8616-Y5999,1119752543_18868_5724-X8616-Y5999_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,329.0,0.0,SSp-bfd_layer5,Isocortex_layer5
1507,1507,18868_5965-X17541-Y6435,1119752545_18868_5965-X17541-Y6435_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,886.0,8.0,RSPv_layer5,Isocortex_layer5
1508,1508,18868_5983-X17523-Y5085,1119752547_18868_5983-X17523-Y5085_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,886.0,7.0,RSPv_layer5,Isocortex_layer5
1509,1509,18868_6000-X19811-Y5444,1119752549_18868_6000-X19811-Y5444_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,886.0,0.0,RSPv_layer5,Isocortex_layer5
1510,1510,18868_6019-X9541-Y5296,1119752551_18868_6019-X9541-Y5296_reg.swc,VISrl,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,417.0,0.0,VISrl_layer5,Isocortex_layer5
1511,1511,18868_6196-X17668-Y4955,1119752553_18868_6196-X17668-Y4955_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,886.0,3.0,RSPv_layer5,Isocortex_layer5
1512,1512,18868_6405-X11428-Y4397,1119752555_18868_6405-X11428-Y4397_reg.swc,VISpm,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET,533.0,4.0,VISpm_layer5,Isocortex_layer5
1513,1513,18868_6757-X10353-Y4324,1119752557_18868_6757-X10353-Y4324_reg.swc,VISp,4,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,,385.0,7.0,VISp_layer4,Isocortex_layer4
1514,1514,18868_7311-X22238-Y17329,1119752559_18868_7311-X22238-Y17329_reg.swc,TRN,,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,,574.0,5.0,TRN_layernan,TRN
1515,1515,18869_3064-X20999-Y7621,1119752561_18869_3064-X20999-Y7621_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,0.0,SSp-m_layer5,Isocortex_layer5
1516,1516,18869_3239-X6605-Y6691,1119752564_18869_3239-X6605-Y6691_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,8.0,SSp-m_layer5,Isocortex_layer5
1517,1517,18869_3263-X6927-Y6229,1119752566_18869_3263-X6927-Y6229_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,9.0,SSp-m_layer5,Isocortex_layer5
1518,1518,18869_3305-X6812-Y6104,1119752568_18869_3305-X6812-Y6104_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,3.0,SSp-m_layer5,Isocortex_layer5
1519,1519,18869_3321-X21485-Y7678,1119752570_18869_3321-X21485-Y7678_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,2.0,SSp-m_layer5,Isocortex_layer5
1520,1520,18869_3395-X6415-Y6741,1119752573_18869_3395-X6415-Y6741_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,8.0,SSp-m_layer5,Isocortex_layer5
1521,1521,18869_3398-X6248-Y7047,1119752575_18869_3398-X6248-Y7047_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,9.0,SSp-m_layer5,Isocortex_layer5
1522,1522,18869_3480-X6168-Y6983,1119752577_18869_3480-X6168-Y6983_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,4.0,SSp-m_layer5,Isocortex_layer5
1523,1523,18869_3482-X7077-Y5660,1119752579_18869_3482-X7077-Y5660_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,6.0,SSp-m_layer5,Isocortex_layer5
1524,1524,18869_3504-X6554-Y5961,1119752581_18869_3504-X6554-Y5961_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,0.0,SSp-m_layer5,Isocortex_layer5
1525,1525,18869_3506-X6250-Y6810,1119752583_18869_3506-X6250-Y6810_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,1.0,SSp-m_layer5,Isocortex_layer5
1526,1526,18869_3547-X21769-Y7449,1119752585_18869_3547-X21769-Y7449_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,7.0,SSp-m_layer5,Isocortex_layer5
1527,1527,18869_3590-X6132-Y6798,1119752587_18869_3590-X6132-Y6798_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,5.0,SSp-m_layer5,Isocortex_layer5
1528,1528,18869_3634-X20027-Y5437,1119752589_18869_3634-X20027-Y5437_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,0.0,SSp-m_layer5,Isocortex_layer5
1529,1529,18869_3634-X5750-Y7170,1119752591_18869_3634-X5750-Y7170_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,3.0,SSp-m_layer5,Isocortex_layer5
1530,1530,18869_3659-X21701-Y7032,1119752594_18869_3659-X21701-Y7032_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,2.0,SSp-m_layer5,Isocortex_layer5
1531,1531,18869_3701-X7703-Y4993,1119752598_18869_3701-X7703-Y4993_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,345.0,6.0,SSp-m_layer5,Isocortex_layer5
1532,1532,18869_3701-X5589-Y7633,1119752596_18869_3701-X5589-Y7633_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,7.0,SSp-m_layer5,Isocortex_layer5
1533,1533,18869_3741-X6284-Y6163,1119752600_18869_3741-X6284-Y6163_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,5.0,SSp-m_layer5,Isocortex_layer5
1534,1534,18869_3751-X5868-Y6832,1119752602_18869_3751-X5868-Y6832_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,8.0,SSp-m_layer5,Isocortex_layer5
1535,1535,18869_3761-X5335-Y8118,1119752604_18869_3761-X5335-Y8118_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,3.0,SSs_layer5,Isocortex_layer5
1536,1536,18869_3857-X22137-Y7268,1119752606_18869_3857-X22137-Y7268_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,1.0,SSp-m_layer5,Isocortex_layer5
1537,1537,18869_3937-X5000-Y8198,1119752608_18869_3937-X5000-Y8198_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,4.0,SSp-m_layer5,Isocortex_layer5
1538,1538,18869_4001-X4383-Y7249,1119752610_18869_4001-X4383-Y7249_reg.swc,SSs,2/3,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,378.0,7.0,SSs_layer23,Isocortex_layer2/3
1539,1539,18869_4026-X21667-Y6102,1119752612_18869_4026-X21667-Y6102_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,9.0,SSp-m_layer5,Isocortex_layer5
1540,1540,18869_4036-X8032-Y4635,1119752614_18869_4036-X8032-Y4635_reg.swc,SSp-ul,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,369.0,5.0,SSp-ul_layer5,Isocortex_layer5
1541,1541,18869_4050-X21764-Y6239,1119752616_18869_4050-X21764-Y6239_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,8.0,SSp-m_layer5,Isocortex_layer5
1542,1542,18869_4054-X19963-Y5080,1119752618_18869_4054-X19963-Y5080_reg.swc,SSp-un,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,182305689.0,6.0,SSp-un_layer5,Isocortex_layer5
1543,1543,18869_4089-X6848-Y5110,1119752620_18869_4089-X6848-Y5110_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,345.0,1.0,SSp-m_layer5,Isocortex_layer5
1544,1544,18869_4091-X4807-Y8065,1119752622_18869_4091-X4807-Y8065_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,9.0,SSs_layer5,Isocortex_layer5
1545,1545,18869_4181-X21056-Y5611,1119752624_18869_4181-X21056-Y5611_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,9.0,SSp-m_layer5,Isocortex_layer5
1546,1546,18869_4184-X11041-Y4195,1119752626_18869_4184-X11041-Y4195_reg.swc,MOp,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,985.0,7.0,MOp_layer5,Isocortex_layer5
1547,1547,18869_4196-X21043-Y5510,1119752628_18869_4196-X21043-Y5510_reg.swc,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,345.0,0.0,SSp-m_layer5,Isocortex_layer5
1548,1548,18869_4253-X4991-Y7023,1119752630_18869_4253-X4991-Y7023_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,5.0,SSs_layer5,Isocortex_layer5
1549,1549,18869_4268-X10899-Y9077,1119752632_18869_4268-X10899-Y9077_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,3.0,RT_layernan,RT
1550,1550,18869_4275-X8819-Y9368,1119752635_18869_4275-X8819-Y9368_reg.swc,CP,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CP_SNr,672.0,2.0,CP_layernan,CP
1551,1551,18869_4282-X22276-Y6457,1119752637_18869_4282-X22276-Y6457_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,5.0,SSp-n_layer5,Isocortex_layer5
1552,1552,18869_4301-X16815-Y4413,1119752639_18869_4301-X16815-Y4413_reg.swc,MOp,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,985.0,9.0,MOp_layer5,Isocortex_layer5
1553,1553,18869_4301-X20547-Y5218,1119752641_18869_4301-X20547-Y5218_reg.swc,SSp-un,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,182305689.0,0.0,SSp-un_layer5,Isocortex_layer5
1554,1554,18869_4302-X23433-Y9053,1119752644_18869_4302-X23433-Y9053_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,0.0,SSs_layer5,Isocortex_layer5
1555,1555,18869_4345-X7097-Y4738,1119752646_18869_4345-X7097-Y4738_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,7.0,SSp-n_layer5,Isocortex_layer5
1556,1556,18869_4347-X8166-Y4281,1119752648_18869_4347-X8166-Y4281_reg.swc,SSp-ul,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,369.0,7.0,SSp-ul_layer5,Isocortex_layer5
1557,1557,18869_4371-X21382-Y5522,1119752650_18869_4371-X21382-Y5522_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,0.0,SSp-n_layer5,Isocortex_layer5
1558,1558,18869_4384-X15799-Y10704,1119752652_18869_4384-X15799-Y10704_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,9.0,RT_layernan,RT
1559,1559,18869_4410-X8772-Y3996,1119752654_18869_4410-X8772-Y3996_reg.swc,SSp-ul,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,369.0,3.0,SSp-ul_layer5,Isocortex_layer5
1560,1560,18869_4414-X15653-Y4273,1119752656_18869_4414-X15653-Y4273_reg.swc,MOs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,993.0,8.0,MOs_layer5,Isocortex_layer5
1561,1561,18869_4419-X16667-Y10498,1119752658_18869_4419-X16667-Y10498_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,4.0,RT_layernan,RT
1562,1562,18869_4426-X7611-Y4421,1119752660_18869_4426-X7611-Y4421_reg.swc,SSp-un,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,182305689.0,8.0,SSp-un_layer5,Isocortex_layer5
1563,1563,18869_4453-X9586-Y8809,1119752662_18869_4453-X9586-Y8809_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,7.0,RT_layernan,RT
1564,1564,18869_4457-X17404-Y9449,1119752665_18869_4457-X17404-Y9449_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,5.0,RT_layernan,RT
1565,1565,18869_4468-X23035-Y7089,1119752667_18869_4468-X23035-Y7089_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,8.0,SSp-n_layer5,Isocortex_layer5
1566,1566,18869_4469-X21852-Y5924,1119752669_18869_4469-X21852-Y5924_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,5.0,SSp-n_layer5,Isocortex_layer5
1567,1567,18869_4511-X11720-Y4070,1119752671_18869_4511-X11720-Y4070_reg.swc,MOp,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,985.0,5.0,MOp_layer5,Isocortex_layer5
1568,1568,18869_4520-X23555-Y8194,1119752673_18869_4520-X23555-Y8194_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,378.0,4.0,SSs_layer5,Isocortex_layer5
1569,1569,18869_4550-X17965-Y4177,1119752675_18869_4550-X17965-Y4177_reg.swc,SSp-ll,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,337.0,7.0,SSp-ll_layer5,Isocortex_layer5
1570,1570,18869_4550-X7203-Y4574,1119752677_18869_4550-X7203-Y4574_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,9.0,SSp-n_layer5,Isocortex_layer5
1571,1571,18869_4571-X10055-Y8359,1119752679_18869_4571-X10055-Y8359_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,8.0,RT_layernan,RT
1572,1572,18869_4587-X23021-Y6827,1119752681_18869_4587-X23021-Y6827_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,2.0,SSs_layer5,Isocortex_layer5
1573,1573,18869_4599-X7153-Y3640,1119752683_18869_4599-X7153-Y3640_reg.swc,SSp-bfd,2/3,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,329.0,7.0,SSp-bfd_layer23,Isocortex_layer2/3
1574,1574,18869_4625-X5853-Y5391,1119752685_18869_4625-X5853-Y5391_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,2.0,SSp-n_layer5,Isocortex_layer5
1575,1575,18869_4629-X8451-Y4031,1119752687_18869_4629-X8451-Y4031_reg.swc,SSp-ul,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,369.0,1.0,SSp-ul_layer5,Isocortex_layer5
1576,1576,18869_4662-X10221-Y8547,1119752690_18869_4662-X10221-Y8547_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,0.0,RT_layernan,RT
1577,1577,18869_4693-X19236-Y9148,1119752693_18869_4693-X19236-Y9148_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,2.0,RT_layernan,RT
1578,1578,18869_4722-X18329-Y4110,1119752697_18869_4722-X18329-Y4110_reg.swc,SSp-ll,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,337.0,4.0,SSp-ll_layer5,Isocortex_layer5
1579,1579,18869_4727-X9851-Y8415,1119752701_18869_4727-X9851-Y8415_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,6.0,RT_layernan,RT
1580,1580,18869_4732-X17715-Y10452,1119752706_18869_4732-X17715-Y10452_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,9.0,RT_layernan,RT
1581,1581,18869_4764-X5211-Y5995,1119752710_18869_4764-X5211-Y5995_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,8.0,SSs_layer5,Isocortex_layer5
1582,1582,18869_4786-X18238-Y10268,1119752714_18869_4786-X18238-Y10268_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,4.0,RT_layernan,RT
1583,1583,18869_4787-X8961-Y9647,1119752717_18869_4787-X8961-Y9647_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,1.0,RT_layernan,RT
1584,1584,18869_4837-X18229-Y3163,1119752721_18869_4837-X18229-Y3163_reg.swc,SSp-tr,2/3,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,361.0,2.0,SSp-tr_layer23,Isocortex_layer2/3
1585,1585,18869_4841-X18666-Y8144,1119752726_18869_4841-X18666-Y8144_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,5.0,RT_layernan,RT
1586,1586,18869_4848-X18620-Y8132,1119752730_18869_4848-X18620-Y8132_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,3.0,RT_layernan,RT
1587,1587,18869_4883-X18883-Y4120,1119752733_18869_4883-X18883-Y4120_reg.swc,SSp-ll,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,337.0,8.0,SSp-ll_layer5,Isocortex_layer5
1588,1588,18869_4890-X8926-Y9583,1119752737_18869_4890-X8926-Y9583_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,7.0,RT_layernan,RT
1589,1589,18869_4912-X19648-Y8510,1119752741_18869_4912-X19648-Y8510_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,3.0,RT_layernan,RT
1590,1590,18869_4953-X22613-Y6076,1119752745_18869_4953-X22613-Y6076_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,1.0,SSp-n_layer5,Isocortex_layer5
1591,1591,18869_4989-X19641-Y9462,1119752748_18869_4989-X19641-Y9462_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,0.0,RT_layernan,RT
1592,1592,18869_4997-X13063-Y4444,1119752752_18869_4997-X13063-Y4444_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,886.0,2.0,RSPv_layer5,Isocortex_layer5
1593,1593,18869_5019-X5442-Y5910,1119752755_18869_5019-X5442-Y5910_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,378.0,6.0,SSs_layer5,Isocortex_layer5
1594,1594,18869_5024-X5544-Y5480,1119752758_18869_5024-X5544-Y5480_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,0.0,SSs_layer5,Isocortex_layer5
1595,1595,18869_5033-X23046-Y6158,1119752762_18869_5033-X23046-Y6158_reg.swc,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,353.0,3.0,SSp-n_layer5,Isocortex_layer5
1596,1596,18869_5108-X7688-Y4065,1119752766_18869_5108-X7688-Y4065_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,329.0,2.0,SSp-bfd_layer5,Isocortex_layer5
1597,1597,18869_5123-X17555-Y3609,1119752769_18869_5123-X17555-Y3609_reg.swc,RSPagl,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,894.0,8.0,RSPagl_layer5,Isocortex_layer5
1598,1598,18869_5126-X8617-Y7685,1119752773_18869_5126-X8617-Y7685_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,2.0,RT_layernan,RT
1599,1599,18869_5150-X8933-Y7652,1119752778_18869_5150-X8933-Y7652_reg.swc,RT,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,262.0,5.0,RT_layernan,RT
1600,1600,18869_5213-X7186-Y4274,1119752781_18869_5213-X7186-Y4274_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,329.0,5.0,SSp-bfd_layer5,Isocortex_layer5
1601,1601,18869_5237-X7485-Y4162,1119752785_18869_5237-X7485-Y4162_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,329.0,8.0,SSp-bfd_layer5,Isocortex_layer5
1602,1602,18869_5286-X15761-Y3297,1119752789_18869_5286-X15761-Y3297_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,886.0,4.0,RSPv_layer5,Isocortex_layer5
1603,1603,18869_5317-X6063-Y4638,1119752792_18869_5317-X6063-Y4638_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,329.0,7.0,SSp-bfd_layer5,Isocortex_layer5
1604,1604,18869_5343-X5414-Y5337,1119752796_18869_5343-X5414-Y5337_reg.swc,SSs,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,378.0,7.0,SSs_layer5,Isocortex_layer5
1605,1605,18869_5393-X8284-Y3671,1119752799_18869_5393-X8284-Y3671_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,329.0,9.0,SSp-bfd_layer5,Isocortex_layer5
1606,1606,18869_5418-X23277-Y4971,1119752803_18869_5418-X23277-Y4971_reg.swc,SSp-bfd,4,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,329.0,5.0,SSp-bfd_layer4,Isocortex_layer4
1607,1607,18869_5431-X21494-Y4633,1119752807_18869_5431-X21494-Y4633_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,329.0,4.0,SSp-bfd_layer5,Isocortex_layer5
1608,1608,18869_5444-X13271-Y3998,1119752810_18869_5444-X13271-Y3998_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,886.0,1.0,RSPv_layer5,Isocortex_layer5
1609,1609,18869_5482-X15126-Y4142,1119752814_18869_5482-X15126-Y4142_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,886.0,6.0,RSPv_layer5,Isocortex_layer5
1610,1610,18869_5553-X7275-Y3994,1119752818_18869_5553-X7275-Y3994_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,329.0,2.0,SSp-bfd_layer5,Isocortex_layer5
1611,1611,18869_5571-X8792-Y4549,1119752821_18869_5571-X8792-Y4549_reg.swc,CA3,,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,463.0,1.0,CA3_layernan,CA3
1612,1612,18869_5684-X13521-Y3699,1119752825_18869_5684-X13521-Y3699_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,886.0,0.0,RSPv_layer5,Isocortex_layer5
1613,1613,18869_5692-X6534-Y3440,1119752828_18869_5692-X6534-Y3440_reg.swc,SSp-bfd,4,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,329.0,6.0,SSp-bfd_layer4,Isocortex_layer4
1614,1614,18869_5694-X15073-Y4098,1119752832_18869_5694-X15073-Y4098_reg.swc,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,886.0,2.0,RSPv_layer5,Isocortex_layer5
1615,1615,18869_5705-X4706-Y6107,1119752836_18869_5705-X4706-Y6107_reg.swc,AUDv,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,,1018.0,0.0,AUDv_layer5,Isocortex_layer5
1616,1616,18869_5754-X7159-Y3959,1119752838_18869_5754-X7159-Y3959_reg.swc,SSp-bfd,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET,329.0,1.0,SSp-bfd_layer5,Isocortex_layer5
